Sample ID,Mean 01,Mean 02,Mean 03,Mean 04,Mean 05,Mean 06,Mean 07,Mean 08,Mean 09,Mean 10,Mean 11,Mean 12,Mean 13,Mean 14,Mean 15,Mean 16,Mean 17,Mean 18,StdDev 01,StdDev 02,StdDev 03,StdDev 04,StdDev 05,StdDev 06,StdDev 07,StdDev 08,StdDev 09,StdDev 10,StdDev 11,StdDev 12,StdDev 13,StdDev 14,StdDev 15,StdDev 16,StdDev 17,StdDev 18
0C_192h_d_b4_f,14.3748,16.32103,19.94847,25.06795,27.46937,26.07827,23.42234,30.47935,50.46104,55.23422,56.60924,59.94917,58.8136,57.43196,55.05944,47.91447,45.59075,35.94267,3.762492,4.066606,4.109339,4.279854,4.341728,4.275599,4.098017,4.203123,4.88952,4.956858,5.069481,5.064013,5.2337,5.207013,5.156945,4.423112,4.38085,3.866098
0C_192h_e_b4_f,14.19933,17.59606,20.66925,24.55253,26.91659,26.0031,24.31673,31.00451,47.97304,52.26965,53.79945,57.52651,54.76808,53.46075,51.28563,45.08884,42.98675,34.42875,4.311306,4.770366,4.849056,5.092111,5.224091,5.173048,4.941936,5.177188,6.040148,6.255652,6.415967,6.720256,6.885651,6.818155,6.729499,5.734046,5.643211,4.860264
0C_192h_f_b4_f,12.99061,16.17704,19.12927,22.8688,25.0753,24.2106,22.77542,29.33949,44.30499,48.37651,49.86942,53.76493,51.17619,49.88617,47.79145,42.12849,40.07649,32.03244,4.034822,4.466995,4.580518,5.07024,5.233672,5.186632,5.086215,5.406185,6.409927,6.637108,6.749724,7.050044,7.175803,7.070174,6.864468,5.586399,5.37407,4.1325
0C_216h_a_b4_f,13.72195,17.04836,19.88593,23.40282,26.12205,25.44127,24.66171,31.01993,45.47865,49.18961,50.61587,54.27455,50.61927,49.20614,46.94759,41.2286,39.14706,31.09487,4.84463,5.338042,5.456906,5.723666,5.948292,5.861881,5.718775,5.786373,6.753244,6.871324,6.976243,7.125504,6.791018,6.660603,6.449437,5.2652,5.098362,4.098579
0C_216h_b_b4_f,13.4183,15.81854,18.29704,21.48999,23.39003,22.36067,20.51917,27.21675,43.58788,47.48029,48.74638,51.78113,49.49358,48.2693,46.21538,40.81585,38.80606,30.94934,4.533343,4.906099,4.922009,5.054814,4.917287,4.864851,4.527247,4.78382,5.312129,5.383219,5.480223,5.743044,5.869851,5.809707,5.731129,4.912884,4.845863,4.190075
0C_216h_c_b4_f,13.79793,17.52119,20.64691,24.40776,26.64686,25.75442,24.42644,30.76967,45.97441,49.78274,51.14669,54.41792,50.86635,49.48959,47.27385,41.65854,39.64956,31.7386,4.368433,5.120575,5.298655,5.520432,5.588164,5.573089,5.454685,5.635436,6.254497,6.38951,6.508722,6.784312,6.653803,6.566438,6.404959,5.329723,5.20753,4.272511
0C_216h_d_b4_f,12.8629,15.64213,18.66248,22.71271,25.03899,23.86495,21.48548,28.35156,44.12917,47.6369,48.68894,50.96753,48.63139,47.44596,45.46938,40.34516,38.38293,30.77429,3.500069,3.736309,3.645751,3.847584,4.109627,4.082574,3.969357,4.385128,5.072639,5.146825,5.252954,5.481055,5.324457,5.226716,5.091574,4.281786,4.213954,3.478304
0C_216h_e_b4_f,13.75712,16.01577,18.49149,21.63891,24.06565,23.332,22.32929,28.6692,43.98901,47.84845,49.23692,52.9284,50.19522,48.91658,46.8284,41.32465,39.32073,31.46987,4.431912,4.768593,4.670218,4.615963,4.515352,4.466103,4.229807,4.466305,5.077848,5.282647,5.459565,5.903491,5.684611,5.584042,5.408057,4.430184,4.31104,3.505474
0C_216h_f_b4_f,13.24256,16.22243,19.1074,22.68818,24.45603,23.47294,21.75471,28.51448,45.61805,49.85862,51.42073,55.32425,51.89037,50.54833,48.3294,42.37784,40.24249,31.82364,4.234853,4.729185,4.819258,5.126799,5.215068,5.080662,4.793758,4.978119,6.74796,7.063227,7.172519,7.131582,7.085721,6.993212,6.834813,5.652657,5.49157,4.435922
0C_216h_g_b4_f,14.40083,18.55488,21.46153,24.75962,26.63222,25.96233,25.85144,31.45607,45.64962,49.7007,51.29734,55.75204,52.52073,51.21123,49.07933,43.27477,41.22907,32.99231,4.51934,4.968323,4.897131,4.97306,4.985345,4.912817,4.79425,5.104121,5.835553,6.006351,6.107432,6.165457,6.236389,6.167062,6.063866,5.149333,5.057129,4.278896
0C_216h_h_b4_f,15.7262,18.72085,22.10526,26.53797,28.36848,27.1472,25.12505,31.12367,50.33383,54.76352,56.16467,59.33843,56.16761,54.71054,52.25481,45.40484,43.15414,33.94974,4.247703,4.708385,4.797668,5.006729,5.105973,5.08334,5.082463,5.277932,5.943427,6.12793,6.196315,6.13985,6.289611,6.26025,6.168564,5.25927,5.208633,4.633421
0C_216h_i_b4_f,13.38271,16.71079,19.57594,23.09034,25.65912,24.92996,24.14978,30.81784,44.52208,48.10903,49.48973,53.19714,49.94157,48.62477,46.55565,41.39738,39.52071,32.12107,4.532646,4.885044,4.975045,5.184085,5.244131,5.159884,4.901558,5.294554,6.577618,6.966608,7.1917,7.979083,8.205451,8.104303,7.948468,6.690033,6.55242,5.481493
0C_216h_j_b4_f,15.8749,18.64597,22.13219,26.64731,28.34275,27.006,24.43048,31.22931,50.30376,54.53093,55.84026,58.75132,55.5388,54.02974,51.58687,44.90664,42.67334,33.63102,4.160625,4.566714,4.685124,4.826532,4.724197,4.678811,4.569467,4.846443,5.709734,5.999808,6.12262,6.254679,6.512654,6.505531,6.372005,5.445999,5.407455,4.800892
0C_216h_k_b4_f,16.30032,19.82602,22.56149,25.50773,26.95149,26.10634,24.97967,30.65422,45.29869,49.31594,50.86948,55.33944,52.16064,50.89217,48.89801,43.33094,41.30809,33.21396,4.490671,5.072915,5.114775,5.246352,5.218971,5.153878,4.897507,5.156081,5.560117,5.618023,5.695014,5.923662,5.792256,5.725356,5.622023,4.786427,4.690887,3.936697
0C_72h_a_b4_f,16.01768,20.36667,23.3173,26.68243,28.44224,27.59986,26.73558,33.44731,44.35912,47.69397,49.2046,54.07122,50.347,48.77661,46.39942,40.64699,38.58376,30.63708,5.708154,6.157246,6.185911,6.321289,5.842442,5.706135,5.162282,5.285984,5.910367,6.079899,6.186913,6.48096,6.668659,6.555546,6.418262,5.461769,5.385293,4.649971
0C_72h_b_b4_f,13.83641,18.91864,22.33243,26.18947,28.72721,27.93736,26.80159,34.97694,45.5973,48.72034,50.18671,54.72198,50.32006,48.72148,46.35721,40.65734,38.61198,30.71529,3.837185,4.340782,4.392519,4.645386,4.890152,4.923362,4.803098,5.121865,5.597533,5.735923,5.837085,6.22015,6.366449,6.226242,5.999687,4.94689,4.853251,4.088036
0C_72h_c_b4_f,15.58226,20.94309,24.20145,27.67081,29.94674,29.37143,28.91187,36.71753,44.89112,48.00687,49.67512,54.75446,49.15069,47.54142,45.18326,39.72394,37.74261,30.16793,4.232764,4.498155,4.483466,4.610561,4.773415,4.82071,4.816504,5.01527,5.363357,5.488899,5.674181,6.193333,6.072791,5.972749,5.772523,4.865357,4.798678,4.092576
10C_0h_a_b4_f,15.83892,21.10374,24.48696,28.32406,30.21087,29.37202,28.59141,35.65801,46.25848,49.48832,51.0261,55.56849,50.64442,48.98103,46.51752,40.66608,38.60415,30.63538,4.265149,4.589145,4.507437,4.552573,4.627273,4.712065,4.809327,4.744842,4.963322,5.105055,5.238998,5.679513,5.690421,5.535414,5.329445,4.36855,4.287972,3.648625
10C_0h_b_b4_f,13.58163,17.86001,21.0176,24.68964,27.0959,26.35876,25.36081,32.70795,45.259,48.68617,50.19942,54.9367,51.47423,49.96311,47.64169,41.86601,39.85606,31.96004,4.475221,5.038633,5.139885,5.438558,5.517861,5.495698,5.190809,5.483163,6.231696,6.395343,6.548152,6.93153,7.162458,7.025054,6.843833,5.727865,5.621001,4.741436
10C_0h_c_b4_f,15.11188,19.56894,23.05426,27.4404,29.27239,28.05741,26.04123,33.06335,45.67428,48.85543,50.16966,54.34235,50.70469,49.06517,46.57407,40.68454,38.64161,30.68344,4.498607,5.166482,5.237075,5.442163,5.470452,5.497595,5.411088,5.621897,5.161607,5.066922,5.100595,5.094721,5.254131,5.170922,5.028005,4.284283,4.28528,3.885326
10C_0h_d_b4_f,15.0097,18.49741,21.78142,25.97346,27.76452,26.47746,24.00625,32.75712,45.33487,48.53761,49.96851,54.50326,50.32092,48.70879,46.32975,40.72278,38.72643,31.07527,4.289619,4.772521,4.597455,4.683011,4.688036,4.617977,4.327979,4.783493,5.66644,5.846576,5.984026,6.319992,6.334646,6.169729,5.945172,4.915781,4.837078,4.153337
10C_24h_a_b4_f,13.00758,16.39613,19.09573,22.2198,24.14706,23.32181,21.77127,30.00339,40.58198,43.91014,45.53604,50.88379,46.50181,44.98332,42.73855,37.75002,35.82919,28.66126,4.499234,4.70362,4.637251,4.734447,4.732685,4.698765,4.386827,4.567508,5.29824,5.482054,5.605216,6.222192,6.454137,6.299114,6.06935,4.962331,4.850839,4.013721
10C_24h_b_b4_f,16.32608,21.18881,24.55339,28.43279,30.08263,29.10909,27.98034,35.42234,47.77392,51.31899,52.93262,57.83509,53.56927,51.90852,49.36752,42.96908,40.83406,32.36152,4.784946,5.170766,5.02038,5.038003,5.028669,5.005321,4.717086,5.135633,5.5078,5.603405,5.709728,6.063287,6.543351,6.465103,6.377307,5.50702,5.527402,5.051007
10C_24h_c_b4_f,14.16888,18.59658,21.68547,25.23701,27.12738,26.37288,25.54203,32.22527,45.59455,49.45943,51.13292,56.06515,52.61153,51.09594,48.74406,42.62251,40.48788,32.13135,3.871343,4.334101,4.391931,4.639242,4.898709,4.922955,4.78227,5.15471,5.387566,5.496669,5.58945,5.773393,6.121538,6.032605,5.874913,4.908684,4.816961,4.04817
10C_24h_d_b4_f,14.59748,18.59245,21.71091,25.26125,27.25868,26.44031,25.50158,32.40112,45.95526,49.59224,51.12281,55.2874,51.24868,49.74085,47.45159,41.57563,39.44554,31.21108,4.60683,5.049351,5.078249,5.222075,5.009425,4.912942,4.459502,4.666266,5.497698,5.59574,5.639926,5.578745,5.686705,5.634191,5.512566,4.676163,4.600702,3.964153
5C_0h_a_b4_f,13.44699,17.06421,20.60036,25.26679,26.75502,25.5156,23.54215,30.56278,44.90302,48.5036,49.89439,54.51178,51.74979,50.12792,47.63741,41.55578,39.4666,31.27163,3.944232,4.47826,4.289063,4.153276,4.27872,4.384044,4.313979,4.768741,4.585638,4.757932,4.874516,5.351648,5.937322,5.809087,5.66059,4.711942,4.632371,3.949466
5C_0h_b_b4_f,14.12468,17.96864,21.21842,25.23572,27.59663,26.68172,25.47078,33.1598,46.48746,50.09956,51.66534,56.64491,53.53481,51.99789,49.62463,43.46265,41.40411,33.15031,4.566918,5.088122,5.181363,5.561945,5.597152,5.515038,5.175643,5.70228,6.301729,6.413347,6.562006,6.860991,7.154106,7.089306,7.03278,6.181322,6.167564,5.629735
5C_0h_c_b4_f,15.54577,20.47852,23.73846,27.38304,29.84341,29.03991,27.70053,35.60503,46.94176,49.92784,51.2951,55.11332,50.42176,48.90493,46.67423,41.24821,39.27937,31.61332,5.353887,5.905976,5.914444,5.969846,5.929982,5.870816,5.511524,5.980108,6.935865,7.14706,7.327689,7.668915,7.600006,7.45181,7.272791,6.095464,5.944714,4.931845
5C_0h_d_b4_f,15.66336,20.83279,24.38145,28.51618,30.82113,29.78139,27.78613,36.74096,47.96282,51.17406,52.69146,57.34928,52.62788,50.95847,48.50739,42.45938,40.39072,32.29353,4.84357,5.12648,5.106003,5.228437,5.054236,5.01696,4.836261,5.229756,5.764524,6.022564,6.239751,6.886015,7.129677,7.006692,6.853335,5.76937,5.67099,4.86416
5C_24h_a_b4_f,13.64103,18.23517,21.33545,24.80685,27.44658,26.85456,26.13835,33.83623,43.62236,46.591,48.02921,53.11037,48.00427,46.48397,44.23202,39.01576,37.05884,29.61034,3.951728,4.33532,4.369899,4.553613,4.732669,4.714806,4.517008,4.780488,5.113862,5.225095,5.361586,5.842442,5.744804,5.603165,5.421124,4.496401,4.415592,3.624013
5C_24h_b_b4_f,17.11319,20.44015,23.78948,28.07809,30.03802,28.73052,26.11965,34.09084,47.87817,50.84993,51.98418,55.24862,51.29082,49.73223,47.40312,41.57025,39.49301,31.43059,5.033517,5.390256,5.242568,5.183444,4.964615,4.930138,4.626813,4.872598,5.358862,5.5116,5.62574,5.924615,6.006563,5.876627,5.735584,4.848696,4.79463,4.322056
5C_24h_c_b4_f,14.90239,19.45705,22.73366,26.67765,29.03107,28.11491,26.81512,34.76137,46.64233,50.16423,51.77288,57.02681,53.2156,51.62517,49.20956,43.11573,41.0709,32.92844,3.904872,4.47067,4.555943,4.934297,5.255273,5.259855,5.349553,5.210398,5.632175,5.719478,5.842265,6.119401,6.263144,6.130724,5.935198,4.982238,4.905383,4.236851
5C_24h_d_b4_f,12.93277,15.35059,18.5403,23.24377,24.7612,23.25414,20.74094,27.93701,43.01839,46.80529,48.22205,53.38708,51.37633,49.79987,47.332,41.17514,39.02129,30.62465,4.582343,4.811646,4.740803,4.959988,4.612968,4.520226,4.200242,4.44398,4.352815,4.44263,4.532508,4.858607,5.259721,5.17385,5.053605,4.271085,4.239072,3.684261
5C_72h_a_b4_f,14.36769,19.9093,23.06149,26.33481,28.15785,27.70938,28.42168,34.34073,45.25744,49.14677,51.06186,56.51852,51.74717,50.14992,47.73799,41.56821,39.35641,30.87753,4.208516,4.895889,4.965039,5.161171,5.34263,5.339252,5.215074,5.567857,6.094847,6.132219,6.202712,6.183097,6.019526,5.892041,5.737966,4.840644,4.763481,4.044836
5C_72h_b_b4_f,14.28271,20.19707,23.33247,26.6727,28.83132,28.53258,30.07051,35.5076,44.69243,48.31707,50.14771,55.64443,51.09471,49.47939,47.07853,41.13217,39.00215,30.77644,3.935642,4.448301,4.467789,4.812658,5.280709,5.341352,5.558747,5.588932,6.33741,6.379417,6.377056,6.429202,6.545474,6.369464,6.112163,4.91469,4.740795,3.61204
5C_72h_c_b4_f,17.1074,22.85387,25.81824,28.8377,30.48366,29.95457,30.27927,35.50715,46.5206,49.98737,51.60176,56.03685,51.35518,49.76879,47.37857,41.31874,39.1375,30.75288,5.821761,6.474373,6.48449,6.477672,6.321414,6.278829,5.98581,6.142083,6.093599,6.098627,6.207504,6.423147,6.347545,6.259163,6.135316,5.220967,5.143322,4.401017
5C_96h_a_b4_f,15.628,20.36747,23.34473,26.69111,28.55982,27.95299,28.19909,33.63016,46.70612,50.94741,52.85693,58.14782,54.60841,53.13683,50.82454,44.41326,42.20787,33.42068,5.314513,5.735516,5.674601,5.71916,5.658608,5.508927,5.106746,5.25221,6.64752,6.804544,6.832594,6.953909,7.24971,7.190514,7.082863,6.014987,5.888422,4.97788
5C_96h_b_b4_f,16.09977,20.66703,23.63253,27.2187,29.32097,28.69169,28.75626,34.13189,49.25269,53.44854,55.08176,59.3919,56.15759,54.75082,52.45271,45.91595,43.72921,34.83677,4.08011,4.618554,4.563422,4.826774,5.119934,5.034811,4.948017,5.308614,6.944272,7.105479,7.187285,7.01737,7.164656,7.090982,6.956222,5.886168,5.758174,4.816214
5C_96h_c_b4_f,15.96245,20.85249,23.90227,27.25641,28.92551,28.17217,27.44435,33.5315,47.68163,51.66327,53.32207,57.6331,53.45158,51.99072,49.70968,43.5876,41.45634,32.89972,3.757074,4.143059,4.07064,4.239029,4.491742,4.451667,4.451884,4.613239,5.313866,5.399751,5.472285,5.625673,5.453205,5.350017,5.203362,4.365076,4.282001,3.650934
5C_96h_d_b4_f,15.55849,20.35029,23.25341,26.37217,28.16147,27.60363,27.40997,33.29181,45.30832,48.91504,50.512,54.79429,50.21456,48.75291,46.48802,40.88649,38.85167,30.96811,4.535708,4.901311,4.849277,4.893345,4.885214,4.834528,4.60379,4.620931,5.263041,5.414105,5.585325,6.173665,6.074532,5.965398,5.787069,4.785319,4.701698,3.947191
